glottocode	latitude	longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	clim_PC1	clim_PC2	clim_PC3	longitude_180
midd1344	40	116	108	116	28	10886	302	-111	413	240	-40	240	-40	662	250	3	141	527	13	527	13	-2.79494140986652	-1.48065261081871	2.41321501501056	116
midd1360	52.658918	351.365593	101	67	40	3654	194	28	166	64	112	149	57	979	112	59	21	309	188	209	285	-1.90439039347671	2.21547162437274	-1.25131699040089	-8.634407
midi1237	-8.646986	126.146467	254	83	71	835	310	194	116	262	248	263	242	1319	205	6	67	594	35	474	156	1.97122088618362	-1.13651729482537	-0.472093007144649	126.146467
mlab1235	18.5533	101.163	217	123	54	2314	315	89	226	230	182	240	182	1291	241	7	80	676	31	419	31	0.534146762434176	-1.50068883467166	0.39670203079363	101.163
moco1246	-28.097	299.5855	210	136	51	4290	347	82	265	265	155	265	155	1115	149	23	51	416	89	416	89	0.0475662818894575	-1.53602679355899	-0.642029421087352	-60.4145
mode1248	38	23.75	163	84	31	6411	311	48	263	103	248	248	87	482	84	6	64	219	24	24	210	-1.78602538249847	-0.907467189809999	-1.48492679845963	23.75
mode1248	38.028622	23.694334	178	86	31	6541	329	60	269	116	264	264	100	417	71	5	64	185	21	21	172	-1.63076880860408	-1.28056013479806	-1.66263902767153	23.694334
mode1248	38.36	23.13	171	98	34	6541	329	47	282	107	257	257	92	589	97	8	59	255	36	36	244	-1.5693527009737	-1.07544639641239	-1.54411391572013	23.13
moks1248	54.19	42.67	47	84	21	10980	247	-142	389	184	-29	184	-95	553	77	27	28	188	89	188	113	-4.36484020511725	0.945370584325125	-0.29237449818163	42.67
mono1273	-7.05102	155.76	266	67	84	405	308	229	79	260	269	270	260	3984	559	230	26	1342	809	815	1342	6.48225489413656	4.68517173204412	-0.456262368850411	155.76
morb1239	-2.86	132.84	270	66	80	581	313	231	82	274	261	274	261	2707	318	125	27	890	436	763	436	4.24953448294926	1.75839645583049	-0.702061944021891	132.84
morb1239	-2.85747	132.845	270	66	80	581	313	231	82	274	261	274	261	2707	318	125	27	890	436	763	436	4.24953448294926	1.75839645583049	-0.702061944021891	132.845
mose1249	-14.441231	291.70139	175	106	73	1040	242	98	144	181	159	186	159	1559	251	27	60	707	111	505	111	0.691636789314094	0.295183771912056	0.327973542363943	-68.29861
mose1249	-14.64448	292.16244	238	104	69	1417	308	158	150	249	226	250	216	1813	263	67	49	761	213	536	245	2.19593865491978	0.0278922644103931	-0.373600072414887	-67.83756
mosk1236	-1.62	133.15	259	71	85	428	302	219	83	262	255	263	252	2565	280	153	22	795	477	670	485	4.01264614441417	2.0732598145741	-1.26551851346668	133.15
mosk1236	-1.62201	133.145	259	71	85	428	302	219	83	262	255	263	252	2565	280	153	22	795	477	670	485	4.01264614441417	2.0732598145741	-1.26551851346668	133.145
movi1243	-14.164441	294.327122	256	118	69	1257	335	165	170	264	238	267	238	1690	276	36	58	749	123	523	172	2.23876446722513	-1.02923917329893	-0.176643305723627	-65.672878
movi1243	-13.8115	294.3652	259	121	72	1012	340	172	168	265	247	267	245	1578	257	24	60	696	95	380	136	2.10147468101536	-1.44845801381394	-0.478470106647206	-65.6348
mula1253	24.8151	108.928	192	81	31	6539	314	53	261	255	120	268	101	1515	262	37	64	728	130	685	140	0.132606450667556	-0.0416695409165912	0.934689298784876	108.928
mund1330	-8.41095	302.309	261	120	65	482	351	167	184	259	256	267	256	2375	387	13	65	1054	81	361	147	2.72416712584315	-1.26991493422537	0.539922781969589	-57.691
muya1239	30.932449	100.326871	55	152	46	6240	196	-132	328	129	-22	129	-30	637	134	2	96	379	9	379	10	-3.69143958551725	-0.243528304105445	1.24304594307324	100.326871
nage1237	-8.7	121.31	236	103	75	756	300	163	137	239	226	244	224	1440	263	20	69	701	87	433	103	1.81026392633886	-0.926341403563667	-0.100162951940493	121.31
naka1265	-5.19377	140.512	252	79	84	498	302	208	94	244	255	257	244	5141	490	315	12	1428	1060	1115	1377	7.02576539662261	6.36899076014356	-0.537269485131506	140.512
nana1257	48.43	134.8	18	101	19	14960	266	-255	521	181	-189	196	-189	673	138	10	77	360	38	356	38	-5.55340516660341	0.383169968225782	1.70355482295496	134.8
nanh1240	23.43	101.69	188	112	50	3835	280	57	223	228	147	228	132	1292	272	15	85	750	53	750	56	0.297819596595515	-0.648536462770906	1.37204403729138	101.69
natu1246	-10.6771	165.835	262	63	84	426	302	227	75	265	263	266	255	4523	476	312	12	1306	1006	1176	1134	6.89120224427921	5.89363401248172	-0.563443950761777	165.835
naue1237	-8.71	126.74	261	87	67	1145	324	195	129	255	254	274	244	1864	313	8	63	776	52	497	365	2.57443624759644	-0.738310430708254	-0.0473064618834352	126.74
naxi1245	27.5	100	94	118	47	4799	197	-50	247	151	29	151	29	895	217	4	98	557	20	557	20	-2.13806866858361	0.091824944593074	1.65291448099794	100
nege1244	18.3416	295.1078	262	69	66	1164	313	210	103	269	246	276	246	1097	140	44	35	407	162	330	162	1.85119029433794	-0.503912303887073	-1.7846291643735	-64.8922
nene1249	66.1775	71.0234	-70	79	17	13109	169	-285	454	97	-222	101	-230	426	64	18	38	165	63	161	70	-7.01270214567495	2.31706002200607	0.823357205027146	71.0234
nene1249	66.18	71.02	-70	79	17	13109	169	-285	454	97	-222	101	-230	426	64	18	38	165	63	161	70	-7.01270214567495	2.31706002200607	0.823357205027146	71.02
nepa1254	27.695645	85.338319	180	118	47	4920	279	32	247	233	118	233	108	1554	390	7	104	1011	34	1011	47	0.563610730296766	-0.586882308458133	2.90818530614484	85.338319
nepa1254	28	85	171	109	47	4468	270	39	231	217	114	217	106	1968	498	8	110	1320	30	1320	35	1.23208266769032	0.0781003460121995	4.23910335814507	85
newa1246	27.2614	84.9577	230	116	44	4891	339	80	259	269	167	278	156	2043	590	8	115	1398	30	1027	34	2.18021450847055	-1.16219137241427	3.87211787212707	84.9577
newa1246	27.16	84.57	247	120	44	5132	364	92	272	293	180	297	169	1399	401	3	122	1005	29	685	33	1.42702521144511	-2.27405965186644	2.18275762210038	84.57
ngad1267	-8.8	120.98	197	103	74	880	263	125	138	203	185	206	184	1931	383	26	76	1010	104	584	115	1.78315798030921	0.0884988128897454	1.29075157319263	120.98
ngan1291	73.14	86.21	-122	75	16	13217	120	-326	446	51	-235	54	-272	292	50	12	51	132	37	109	51	-7.96328594795789	2.7882241084388	1.15354116684979	86.21
ngan1291	73.14	86.21	-122	75	16	13217	120	-326	446	51	-235	54	-272	292	50	12	51	132	37	109	51	-7.96328594795789	2.7882241084388	1.15354116684979	86.21
ngao1245	-8.69	121.44	238	102	75	741	301	166	135	241	228	246	227	1377	249	18	69	667	84	419	99	1.77132163881824	-1.00808113354433	-0.220325243497309	121.44
ngao1245	-8.72	121.41	239	103	75	758	303	167	136	243	229	248	228	1381	250	18	68	667	85	417	101	1.79638805750597	-1.0335372903835	-0.243129544674701	121.41
ngas1240	9.32042	9.46146	217	120	63	1634	310	122	188	203	206	242	203	1150	270	0	100	717	3	195	717	1.14548466185043	-1.20609302883889	-0.207667813578098	9.46146
nggw1242	10.6058	12.9234	254	140	60	1989	371	141	230	241	237	285	236	866	254	0	117	601	0	106	1	1.02295899601589	-3.296916588342	-0.119187096742669	12.9234
ngiz1242	12.1051	11.0178	256	153	55	3010	385	111	274	254	236	296	215	614	221	0	140	489	0	111	0	0.569462255760788	-3.9527916304906	-0.03037680239978	11.0178
nina1238	4.03894	297.2199	242	109	87	345	305	181	124	238	242	244	237	2661	376	122	33	980	450	532	863	3.91004719966891	1.88692083522808	-0.829989105974484	-62.7801
nina1238	4.03894	297.2199	242	109	87	345	305	181	124	238	242	244	237	2661	376	122	33	980	450	532	863	3.91004719966891	1.88692083522808	-0.829989105974484	-62.7801
niva1238	-22.8557	298.2394	233	135	54	3886	349	103	246	277	179	277	179	520	92	4	72	253	18	253	18	-0.14917990908365	-2.60759131264053	-1.08310225142997	-61.7606
noga1249	43.5917	46.6618	117	87	24	9573	303	-50	353	218	3	239	-6	354	50	18	30	124	59	109	61	-3.29074428376177	-0.324354175835839	-1.03714672525131	46.6618
nort1545	26.7238	106.682	154	78	29	6716	286	18	268	221	61	236	61	1192	217	21	67	583	68	538	68	-1.11081785967469	0.00320148810107207	0.85684164636729	106.682
nort2641	37	43	168	125	32	9361	383	-4	387	60	288	288	50	755	142	0	87	392	0	0	382	-1.89831628365059	-1.86653341366457	-1.01354071081565	43
nort2646	32.1	67.2	115	163	35	9802	339	-115	454	-1	237	237	-20	260	79	0	114	168	1	1	161	-3.77979345833455	-2.2038190654173	-0.596803433563122	67.2
nort2671	69.418231	20.272909	-11	68	23	7516	145	-142	287	81	-27	92	-101	575	67	29	24	173	94	169	154	-4.89219972793875	2.54531072232076	-0.249684487900928	20.272909
nort2671	68.725	22.1113	-32	84	22	9663	157	-210	367	97	-103	97	-152	490	73	26	34	185	79	185	92	-5.72073776736958	2.2036003482347	0.320923237318693	22.1113
nort2671	68.72	22.11	-32	84	22	9663	157	-210	367	97	-103	97	-152	490	73	26	34	185	79	185	92	-5.72073776736958	2.2036003482347	0.320923237318693	22.11
nort2690	39.65	67	138	129	34	8575	338	-35	373	85	233	248	26	355	68	0	77	171	4	7	129	-2.84339934416138	-1.75978543938969	-1.17538453394096	67
nort2697	40.98	46.47	149	97	29	8353	326	-7	333	192	41	255	41	399	56	17	36	150	62	115	62	-2.63641200958906	-0.776703469722078	-1.24610840207178	46.47
nort2697	40.9777	46.4737	149	97	29	8353	326	-7	333	192	41	255	41	399	56	17	36	150	62	115	62	-2.63641200958906	-0.776703469722078	-1.24610840207178	46.4737
nort2697	40.4	49.6	147	74	24	8068	307	10	297	123	246	250	44	292	37	11	31	93	42	47	68	-2.53393781248121	-0.550038788226072	-1.88991042735291	49.6
nort2740	18.857495	100.20739	248	123	52	2510	351	117	234	262	210	274	210	1275	287	9	85	694	30	397	30	1.14908680266954	-2.0848989780187	0.36758725372778	100.20739
nort2745	69	155	-131	101	17	17593	175	-397	572	95	-149	95	-348	177	31	5	48	74	19	74	35	-8.55660536934434	1.7773996808537	0.988084433010196	155
nort2747	26.68993	108.401145	155	84	29	7245	298	12	286	226	56	243	56	1203	197	29	56	531	97	479	97	-1.22411887714356	0.0257688449196593	0.451831932337795	108.401145
nort2749	26.231562	106.861969	151	79	30	6456	276	16	260	215	61	229	61	1275	230	22	68	635	73	585	73	-1.01908882637584	0.179787653857208	1.06006936652073	106.861969
nort2770	9.9249	13.6567	262	132	62	1956	373	163	210	244	252	292	244	950	249	0	107	618	0	142	618	1.66374736631047	-2.51264582084121	-0.705265497879619	13.6567
nort2938	54.004532	227.920743	73	61	34	4159	172	-7	179	53	107	129	24	1473	209	65	38	574	210	278	458	-1.75959799299578	2.99044291669964	-0.186578611431186	-132.079257
nort2938	54.004532	227.920743	73	61	34	4159	172	-7	179	53	107	129	24	1473	209	65	38	574	210	278	458	-1.75959799299578	2.99044291669964	-0.186578611431186	-132.079257
nort2972	7.12761	282.426	253	84	81	405	308	205	103	248	256	258	248	3795	568	69	51	1413	233	378	1413	5.01934771262172	2.11997345484293	0.357472118552584	-77.574
norw1258	59.92	10.71	51	70	24	7580	206	-78	284	103	-7	151	-44	772	93	38	28	260	126	243	145	-3.68877341224664	1.86545015518226	-0.362503610420276	10.71
norw1259	59.912785	10.740802	63	69	24	7505	215	-66	281	115	5	161	-32	738	89	36	29	253	120	229	138	-3.50856072750805	1.6389810520512	-0.465623180942752	10.740802
nucl1235	40	45	50	113	32	7991	231	-112	343	80	-55	149	-55	451	78	21	43	187	68	87	68	-4.44193358426079	0.695607496315091	-0.377660710392544	45
nucl1290	23.1024	99.108	173	123	51	3649	266	27	239	210	130	210	120	1458	302	8	85	806	36	806	40	0.0713812707253892	-0.490508679165731	1.82441189562541	99.108
nucl1301	39.87	32.87	108	119	35	7574	290	-45	335	101	199	202	7	400	55	10	41	137	40	57	132	-3.08837893779144	-0.55614578743981	-1.40418587083014	32.87
nucl1301	39.926806	32.857539	114	123	36	7516	298	-40	338	107	205	209	15	398	53	11	38	133	43	59	131	-2.96609457610118	-0.679134292778335	-1.50963328078238	32.857539
nucl1302	41.85	43.79	49	114	36	7114	212	-104	316	82	-45	137	-45	815	111	35	34	304	126	264	126	-3.8220800121628	1.41696551046822	-0.0852025694001004	43.79
nucl1302	41.619549	44.824791	116	109	32	8021	290	-43	333	156	12	217	12	572	93	22	43	230	73	183	73	-2.98538440844931	-0.218270604311683	-0.622371518449489	44.824791
nucl1305	13.59	76.12	246	108	55	2008	352	156	196	238	247	277	224	465	130	0	93	237	4	98	45	0.423913135106618	-2.72228942611632	-1.29553271359166	76.12
nucl1310	20.48	93.58	246	87	44	2582	334	139	195	259	220	273	206	3312	865	1	111	2302	16	1030	20	4.35062811444739	-0.192934199221361	5.72782029759974	93.58
nucl1516	-8.53	120.97	215	103	75	797	279	142	137	219	204	223	202	2001	370	33	69	978	124	602	137	2.15157711497272	-0.00102743741996691	0.970509835328885	120.97
nucl1643	35	135	143	85	27	8139	308	-6	314	212	41	248	41	1522	212	67	38	555	226	509	226	-1.11320251077196	0.945009297535518	0.157207546300289	135
nucl1643	37	140	118	98	29	8287	287	-48	335	224	13	224	13	1419	196	49	47	579	161	579	161	-1.69191760133556	0.717508007910734	0.730647988240032	140
nucl1649	52.59103	231.455455	75	47	27	4471	171	-2	173	50	132	134	21	2907	396	104	39	1095	376	480	949	-0.0206896039251612	4.9025753615206	0.922076459411814	-128.544545
nucl1649	52.59103	231.455455	75	47	27	4471	171	-2	173	50	132	134	21	2907	396	104	39	1095	376	480	949	-0.0206896039251612	4.9025753615206	0.922076459411814	-128.544545
nucl1683	10.3521	13.6318	240	136	64	1867	352	140	212	223	228	269	223	974	276	0	113	657	1	133	657	1.37701547647601	-2.19543677656613	-0.378697761714021	13.6318
nucl1695	11.4839	11.2322	247	148	56	2672	371	108	263	242	232	282	212	756	252	0	132	581	0	154	0	0.654739998681203	-3.50401862560744	0.214811090896136	11.2322
nucl1696	9.75444	11.3228	253	134	59	1924	361	137	224	240	237	282	234	964	246	0	108	635	1	138	2	1.03314465620203	-2.9970622757136	-0.1188032691022	11.3228
nuji1238	26.4240223	98.8862088	165	109	47	4451	254	24	230	214	112	214	102	1502	282	17	72	789	73	789	89	-0.0860157424975763	0.0748112502902243	1.58042046304358	98.8862088
numa1251	25.447767	108.064732	175	80	30	6416	297	38	259	238	86	250	86	1370	228	30	64	656	108	624	108	-0.460555859185875	0.043342525283201	0.848669837843029	108.064732
nung1283	20.8965	104.286	197	91	47	3671	276	83	193	236	153	236	143	1386	301	5	88	777	38	777	45	0.620129281556275	-0.533966849367597	1.57764321441532	104.286
nunu1247	24.232341	107.194266	215	86	35	5712	327	84	243	280	134	280	134	1313	227	24	72	671	88	671	88	0.414072376371872	-0.785713069579225	0.729052839838168	107.194266
nusu1239	26.7292	98.8801	154	108	46	4497	245	14	231	205	101	205	91	1463	284	15	76	787	65	787	80	-0.311087061605766	0.15436514658619	1.72557088814942	98.8801
nuuc1236	49.67	233.33	73	59	37	3545	161	5	156	37	118	121	33	2605	364	70	49	1060	257	295	976	-0.355483354867477	4.17910040245601	0.729602370580794	-126.67
nuuc1236	49.67	233.33	73	59	37	3545	161	5	156	37	118	121	33	2605	364	70	49	1060	257	295	976	-0.355483354867477	4.17910040245601	0.729602370580794	-126.67
nuuc1236	49.67	233.33	73	59	37	3545	161	5	156	37	118	121	33	2605	364	70	49	1060	257	295	976	-0.355483354867477	4.17910040245601	0.729602370580794	-126.67
nyah1250	15.8909	101.515	257	112	55	1963	348	147	201	262	228	279	228	1091	247	4	78	526	30	288	30	1.17969385585842	-2.16247424938426	-0.349140417239272	101.515
oduu1239	19.3497	104.106	217	97	52	3003	291	105	186	244	173	248	173	1230	250	2	93	730	20	638	20	0.770861057497102	-1.16491640102178	1.03905816491938	104.106
olda1245	32.84	37	173	145	44	6811	348	19	329	82	255	255	82	131	25	0	91	75	0	0	75	-2.29818711018413	-2.52715500224407	-1.59332558624721	37
oldb1235	21.624974	97.126742	224	115	47	3271	327	84	243	248	188	255	174	1561	303	2	85	816	18	501	23	0.802545501187751	-1.50528878859312	1.03999281884229	97.126742
oldc1244	35.962789	114.363827	148	122	30	10106	342	-61	403	273	11	273	11	559	178	5	110	368	20	368	20	-2.31426334560469	-2.04010161688328	0.994054598589803	114.363827
olde1238	51.060696	358.685837	101	76	36	4704	216	8	208	51	148	162	42	783	86	47	21	253	157	160	225	-2.35359870693938	1.64466583500092	-1.43467845695682	-1.314163
olde1238	51.06	358.69	101	76	36	4704	216	8	208	51	148	162	42	783	86	47	21	253	157	160	225	-2.35359870693938	1.64466583500092	-1.43467845695682	-1.31
oldh1241	50.55	9.68333	82	86	33	6368	219	-40	259	161	7	161	-3	670	78	40	19	210	128	210	142	-3.0228268444205	1.3200863215091	-0.854650829911816	9.68333
oldh1241	49.795477	9.962616	93	86	32	6681	239	-28	267	177	18	177	5	621	73	38	19	197	125	197	135	-2.87242035269725	1.00577301213463	-0.988214440498465	9.962616
oldh1241	52	10	80	81	33	6073	213	-30	243	157	35	157	2	778	86	53	17	243	163	243	182	-2.73547787395365	1.66974144980473	-0.907811245106145	10
oldi1245	53.726794	353.126173	91	72	41	3809	187	14	173	71	59	140	45	879	92	55	16	259	177	209	235	-2.30933312427744	2.22069280837416	-1.22894525652275	-6.873827
oldi1245	53	352	91	74	42	3704	191	16	175	72	61	140	48	916	100	59	18	273	184	210	250	-2.20616290395674	2.21405925411467	-1.2065682565394	-8
oldn1244	63.426975	10.397522	51	69	29	5904	177	-56	233	55	42	129	-22	890	107	47	24	290	158	219	223	-3.3148355365326	2.43067792687751	-0.614774955162114	10.397522
oldn1244	63.42	10.38	51	69	29	5904	177	-56	233	55	42	129	-22	890	107	47	24	290	158	219	223	-3.3148355365326	2.43067792687751	-0.614774955162114	10.38
olds1252	58.481083	16.321936	67	73	26	6964	218	-54	272	149	8	160	-18	560	65	28	25	185	93	175	121	-3.47707160220888	1.27573507407245	-0.749720834882085	16.321936
onto1237	-5.49029	159.701	272	65	89	282	308	235	73	274	271	274	267	3197	390	189	23	1071	643	841	685	5.36830999133666	3.09350511284903	-0.749062134902725	159.701
oroh1237	-9.7386	161.513	264	73	85	397	305	220	85	268	262	268	258	3300	391	191	22	1103	668	1103	749	5.4052525149238	3.43182718482229	-0.305611863735587	161.513
oroq1238	51.2829	126.111	-27	132	22	16378	248	-334	582	170	-251	170	-251	506	128	3	98	321	14	321	14	-6.7249384134437	0.0690704163039686	2.26813774094159	126.111
osse1243	43.18	44.23	100	105	30	8593	278	-64	342	190	-1	208	-13	748	112	35	37	292	114	272	115	-2.93801734217666	0.314729374903095	-0.327401339147111	44.23
paez1247	2.61516	283.6875	87	89	85	253	141	37	104	85	88	89	83	1885	195	99	20	548	327	471	497	-0.178334396634642	3.68975992398651	-0.665306288410577	-76.3125
pahn1237	27.11733	111.02615	171	77	25	8071	328	20	308	212	85	272	64	1359	214	44	48	600	180	425	180	-0.860529381176	0.233928236952087	0.101414340980089	111.02615
pahn1237	25.74971	109.286281	180	85	30	7047	316	35	281	249	103	264	84	1455	256	39	60	680	147	585	148	-0.257167788819336	-0.00403324718689463	0.728653048432557	109.286281
palu1252	-8.34	121.73	255	98	76	653	314	186	128	257	246	262	245	1241	222	13	68	596	71	363	101	1.93053469400765	-1.36521983789386	-0.616519309430419	121.73
panc1247	-5.276334	122.732976	265	80	76	591	318	213	105	268	261	271	256	1844	235	40	46	678	140	407	353	2.76716884751728	-0.288558822586516	-1.00870166676521	122.732976
panj1256	31.536604	74.349411	240	135	38	7331	405	52	353	304	192	320	136	608	190	4	115	429	28	243	58	-0.267292099897276	-3.42607572262104	0.0199696900205419	74.349411
pano1254	-7.97456	288.43849	257	103	77	557	318	185	133	259	248	262	248	1983	261	52	44	733	192	608	270	2.76436494603334	-0.159349030512327	-0.505688567543606	-71.56151
paok1235	20.13	97.36	209	115	49	2643	313	80	233	223	184	235	167	1324	231	3	81	650	19	401	21	0.259715402945367	-1.40577791579641	0.424947695637202	97.36
para1311	-25.60551	302.91184	221	107	51	3498	322	116	206	258	185	264	175	1463	185	63	32	485	215	440	222	0.920765985831241	-0.158653005712094	-1.02912570344953	-57.08816
pear1247	13.593	105.028	270	92	56	1608	348	184	164	270	253	291	247	1641	352	2	87	890	20	272	60	2.2275097004531	-1.87609076310701	0.415499214772088	105.028
peve1243	9.16111	14.441	273	126	58	2152	385	171	214	254	262	306	254	939	231	0	107	624	0	133	624	1.76753363149957	-2.64816268631776	-0.835434090137262	14.441
phai1238	19.0383	101.218	233	122	54	2469	331	107	224	248	195	258	195	1309	265	9	81	700	34	421	34	0.911430522153651	-1.72517669405381	0.393273917224975	101.218
phon1246	19.9622	104.088	178	95	51	3064	251	66	185	206	140	210	133	1490	307	4	89	851	32	776	37	0.41704015290937	-0.178972042642928	1.82565943872565	104.088
pila1245	-25.0058	299.8463	225	135	54	3938	345	98	247	268	175	274	174	918	131	18	52	357	67	338	103	0.15742281500415	-1.83105176661471	-1.00069149403513	-60.1537
pile1238	-10.173335	166.247188	271	62	84	377	309	236	73	274	272	274	265	4452	466	314	11	1277	995	1155	1128	6.98336189842229	5.72014367997991	-0.740394343203712	166.247188
plat1254	-20	47	168	125	64	2577	258	64	194	194	130	194	130	1408	297	14	87	799	45	799	45	0.390429450572315	-0.357380208015947	1.64499100377618	47
polc1243	10.0258	9.53362	255	132	60	1874	361	144	217	242	236	283	236	1095	284	0	110	734	1	156	1	1.29272402347602	-2.91520308200475	0.170433107152987	9.53362
poli1260	51.84	18.63	85	85	27	7996	246	-64	310	183	-11	183	-24	523	75	24	37	204	78	204	87	-3.41179899762017	0.593905632789412	-0.468250381290457	18.63
poli1260	52.237892	20.994015	78	82	27	7728	235	-62	297	174	-15	174	-24	503	71	22	39	197	70	197	76	-3.50581063200854	0.69537382520736	-0.428860523026612	20.994015
poli1260	51.8439	18.6255	85	85	27	7996	246	-64	310	183	-11	183	-24	523	75	24	37	204	78	204	87	-3.41179899762017	0.593905632789412	-0.468250381290457	18.6255
port1283	39.91	351.9	148	95	39	4916	289	49	240	88	214	214	88	1009	148	9	55	413	63	63	413	-1.30030327310302	-0.0239362202967589	-1.12944220019828	-8.1
port1283	38.708043	350.864868	167	80	41	3985	278	83	195	125	216	220	118	712	108	4	64	319	29	32	307	-1.09504205600614	-0.433026674276684	-1.32865648726283	-9.135132
prus1238	54.436292	19.900799	78	69	24	7577	225	-55	280	165	22	172	-22	687	80	34	28	227	105	223	138	-3.24121981692615	1.28800005094835	-0.592155135208906	19.900799
prus1238	52.394	14.757	89	78	26	7678	243	-52	295	183	-3	183	-16	548	71	29	27	190	96	190	110	-3.27379254621818	0.852702549034656	-0.721293796020845	14.757
psik1239	10.677	13.569	245	139	63	1849	359	140	219	230	230	273	230	923	276	0	118	638	1	115	2	1.02805526456184	-3.07146091753795	0.0662213497787383	13.569
puel1244	-42.223	291.334	61	140	50	5322	216	-64	280	-2	117	128	-8	175	21	7	27	58	28	34	52	-4.04929505549348	0.298358997903451	-1.50853358985587	-68.666
puin1248	3.92974	292.3114	274	101	80	708	345	220	125	265	280	283	264	2923	471	64	58	1300	239	252	1298	4.67656670183515	0.861870291533965	-0.410271286433895	-67.6886
pume1238	7.10677	292.4004	279	94	69	940	357	222	135	267	280	292	267	1858	383	1	90	1061	19	109	1061	3.43734289742511	-1.03503796229713	-0.393232475011165	-67.5996
pura1258	-8.2829	124.3307	249	74	71	687	296	193	103	253	239	257	239	1263	251	6	84	690	33	573	33	2.05053451004815	-1.09522611855643	0.259833532892925	124.3307
puta1243	10.83854	12.99521	253	143	60	2056	371	135	236	242	231	283	231	832	254	0	120	591	0	93	1	0.931494274364675	-3.36526310043196	-0.0885261629602123	12.99521
qaua1234	26.155438	106.16455	160	82	32	6209	282	27	255	222	73	234	73	1294	251	18	76	677	63	644	63	-0.714599955638072	-0.0488013952185005	1.30500670190294	106.16455
qawa1238	-49.303195	285.292464	53	62	48	2385	122	-5	127	82	26	83	22	3938	382	254	11	1070	883	1047	896	1.34871712772917	7.96550735522035	0.870636620614733	-74.707536
qawa1238	-49.303195	285.292464	53	62	48	2385	122	-5	127	82	26	83	22	3938	382	254	11	1070	883	1047	896	1.34871712772917	7.96550735522035	0.870636620614733	-74.707536
qili1234	25.6553283	100.1709288	148	111	48	4242	243	16	227	197	89	197	89	1035	217	14	84	575	51	575	51	-0.912859161277978	-0.286880137308907	1.03334591868588	100.1709288
rapa1244	-27.113	250.658	199	71	56	1977	268	142	126	196	186	226	176	1154	137	77	18	359	245	252	286	0.59860356356247	1.01022358582092	-1.92453530760967	-109.342
rett1240	-8.2125	124.4081	268	74	71	708	315	212	103	269	258	276	258	1132	231	3	85	623	25	496	25	2.20732532609613	-1.56950732317684	-0.12869234988924	124.4081
rett1240	-8.3224	124.3543	261	74	72	675	307	205	102	264	251	268	251	1177	241	4	86	647	26	528	26	2.16768895028007	-1.40601988564081	0.0451986843989206	124.3543
rett1240	-8.2089	124.3677	268	74	71	708	315	212	103	269	258	276	258	1132	231	3	85	623	25	496	25	2.20732532609613	-1.56950732317684	-0.12869234988924	124.3677
riri1237	-6.88927	156.92	266	63	85	390	305	231	74	269	265	270	260	3498	402	220	17	1103	749	864	818	5.59502300766009	3.87763872653118	-0.890379668161042	156.92
rois1241	-10.291326	123.856114	255	89	71	807	315	191	124	259	245	264	243	1380	347	3	103	888	22	383	36	2.31576717601525	-1.67146319307936	0.734192903150979	123.856114
roma1327	46.39	24.23	88	108	32	7733	249	-79	328	168	0	181	-19	608	91	27	43	252	85	243	92	-3.31401683808668	0.366354981861542	-0.282862839766368	24.23
roma1327	46	25	80	105	32	7770	240	-86	326	160	-11	174	-27	630	96	27	46	267	88	260	90	-3.41837189112996	0.534140692424367	-0.122386962268537	25
roma1327	44.427511	26.086373	108	107	31	8491	286	-55	341	197	10	213	-5	596	82	36	28	213	112	196	119	-2.98027265418088	0.145969777391466	-0.832093187859347	26.086373
roma1327	46.3913	24.2256	88	108	32	7733	249	-79	328	168	0	181	-19	608	91	27	43	252	85	243	92	-3.31401683808668	0.366354981861542	-0.282862839766368	24.2256
rong1269	-8.85	120.71	249	109	76	740	315	173	142	251	239	257	238	1362	252	19	72	685	74	380	93	1.93828860418751	-1.36184086569417	-0.290783050037451	120.71
rotu1241	-12.503921	177.0836	269	60	85	421	306	236	70	273	263	273	263	3475	373	201	19	1061	636	1061	636	5.45221653541797	3.44817337063874	-0.449175148521966	177.0836
rotu1241	-12.5008	177.066	270	60	84	401	307	236	71	273	263	273	263	3442	362	197	19	1042	624	1042	624	5.36138096086813	3.35042446408326	-0.506305447700644	177.066
rovi1238	-8.20493	157.408	261	69	87	399	302	223	79	264	260	264	254	3579	425	227	21	1185	713	956	845	5.68655060709106	3.96005178167027	-0.501230462869283	157.408
ruma1248	23.6404	97.3172	229	121	47	4053	330	75	255	265	181	267	168	1518	300	7	87	866	33	729	35	0.973440687561528	-1.48420365333193	1.43397054082168	97.3172
rumb1240	-4.747008	122.011626	268	82	77	584	321	215	106	266	265	274	259	1937	248	65	35	653	237	374	459	3.02129526554293	0.205553116800348	-1.43054266830028	122.011626
russ1263	57.6	39.8	40	81	21	10340	234	-145	379	170	-82	170	-95	595	85	25	34	215	87	215	106	-4.49507621500644	1.17265326366482	0.0133440696997723	39.8
russ1263	55.677584	37.64843	50	77	21	9813	232	-122	354	173	-15	173	-78	676	88	33	29	241	110	241	130	-4.0010239415019	1.30535027114669	-0.202196339869823	37.64843
russ1263	59	50	22	75	18	11214	229	-178	407	164	-106	164	-126	634	87	25	34	222	91	222	108	-4.92802330461529	1.44303821202678	0.225472797920232	50
