glottocode;language;colexification;exists_blue;macroarea;latitude;longitude;family;glottocode_family;status;to_lookin_glotto;subsistence;popsize_ethno;popsize_wiki
nucl1643;Japanese;unripe;yes;Eurasia;37;140;Japonic;japo1237;alive;ok;AGR;122080100;130000000
nucl1649;Tsimshian;none;yes;North America;52.59103;-128.544545;Tsimshian;tsim1258;alive;ok;HG;333;333
nucl1649;Tsimshian;none;yes;North America;52.59103;-128.544545;Tsimshian;tsim1258;alive;ok;HG;333;333
nucl1683;Daba;none;yes;Africa;10.3521;13.6318;Afro-Asiatic;afro1255;alive;ok;AGR;25000;25000
nucl1695;Bole(wa);none;yes;Africa;11.4839;11.2322;Afro-Asiatic;afro1255;alive;ok;AGR;100000;100000
nucl1696;Tangale;yellow;mixed_with;Africa;9.75444;11.3228;Afro-Asiatic;afro1255;alive;ok;AGR;130000;200000
nuji1238;Luobenzhuo;none;yes;Eurasia;26.4240223;98.8862088;Sino-Tibetan;sino1245;alive;ok;NA;NA;NA
numa1251;Numao;green;no;Eurasia;25.447767;108.064732;Hmong-Mien;hmon1336;alive;ok;NA;NA;NA
nung1283;Nung-Ninbei;none;yes;Eurasia;20.8965;104.286;Tai-Kadai;taik1256;alive;ok;AGR;856000;850000
nunu1247;Nunu;green;no;Eurasia;24.232341;107.194266;Hmong-Mien;hmon1336;alive;ok;NA;NA;NA
nusu1239;Nusu;green;no;Eurasia;26.7292;98.8801;Sino-Tibetan;sino1245;alive;ok;AGR;12000;13000
nuuc1236;Nuu-chah-nulth;none;yes;North America;49.67;-126.67;Wakashan;waka1280;alive;ok;HG;130;130
nuuc1236;Nuu-chah-nulth;none;yes;North America;49.67;-126.67;Wakashan;waka1280;alive;ok;HG;130;130
nuuc1236;Nuu-chah-nulth;none;yes;North America;49.67;-126.67;Wakashan;waka1280;alive;ok;HG;130;130
nyah1250;Nyakur;green;no;Eurasia;15.8909;101.515;Austroasiatic;aust1305   ;alive;ok;AGR;1500;1500
oduu1239;Iduh;none;yes;Eurasia;19.3497;104.106;Austroasiatic;aust1305   ;alive;ok;AGR;490;950
olda1245;Ancient Aramaic;none;yes;Eurasia;32.84;37;Afro-Asiatic;afro1255;alive;ok;AGR;0;0
oldb1235;Burmese (Written);none;yes;Eurasia;21.624974;97.126742;Sino-Tibetan;sino1245;old;ok;AGR;0;0
oldc1244;Old Chinese;green  black  grey;no;Eurasia;35.962789;114.363827;Sino-Tibetan;sino1245;old;ok;AGR;0;0
olde1238;Old English;none;yes;Eurasia;51.060696;-1.314163;Indo-European;indo1319;old;ok;AGR;0;0
olde1238;Old English;none;yes;Eurasia;51.06;-1.31;Indo-European;indo1319;old;ok;AGR;0;0
oldh1241;Old High German;dark;mixed_with;Eurasia;50.55;9.68333;Indo-European;indo1319;old;ok;AGR;0;0
oldh1241;Old High German;dark;mixed_with;Eurasia;49.795477;9.962616;Indo-European;indo1319;old;ok;AGR;0;0
oldh1241;Old High German;dark;mixed_with;Eurasia;52;10;Indo-European;indo1319;old;ok;AGR;0;0
oldi1245;Old Irish;green;no;Eurasia;53.726794;-6.873827;Indo-European;indo1319;old;ok;AGR;0;0
oldi1245;Old Irish;green;no;Eurasia;53;-8;Indo-European;indo1319;old;ok;AGR;0;0
oldn1244;Old Norse;black;mixed_with;Eurasia;63.426975;10.397522;Indo-European;indo1319;old;ok;AGR;0;0
oldn1244;Old Norse;black;mixed_with;Eurasia;63.42;10.38;Indo-European;indo1319;old;ok;AGR;0;0
olds1252;Old Swedish;black;mixed_with;Eurasia;58.481083;16.321936;Indo-European;indo1319;old;ok;AGR;0;0
onto1237;Ontong Java;green;no;Papunesia;-5.49029;159.701;Austronesian;aust1307;alive;ok;AGR;2370;2400
oroh1237;Oroha;green;no;Papunesia;-9.7386;161.513;Austronesian;aust1307;alive;ok;NA;38;38
oroq1238;Oroqen;none;yes;Eurasia;51.2829;126.111;Tungusic;tung1282;alive;ok;HG;1200;1200
osse1243;Ossetian;green  grey;no;Eurasia;43.18;44.23;Indo-European;indo1319;alive;ok;AGR;599250;599250
paez1247;P?íez;green;no;South America;2.61516;-76.3125;Paez;paez1247;alive;ok;AGR;38675;60000
pahn1237;Baheng  East;none;yes;Eurasia;27.11733;111.02615;Hmong-Mien;hmon1336;alive;ok;AGR;32370;34000
pahn1237;Baheng  West;none;yes;Eurasia;25.74971;109.286281;Hmong-Mien;hmon1336;alive;ok;AGR;32370;34000
palu1252;Palu'e;green;no;Papunesia;-8.34;121.73;Austronesian;aust1307;alive;ok;NA;10000;10000
panc1247;Pancana  Palowata;none;yes;Papunesia;-5.276334;122.732976;Austronesian;aust1307;alive;ok;NA;6000;7000
panj1256;Punjabi;none;yes;Eurasia;31.536604;74.349411;Indo-European;indo1319;alive;ok;AGR;28163600;113000000
pano1254;Catuquina;green;no;South America;-7.97456;-71.56151;Pano-Tacanan;pano1259;alive;ok;AGR;315;700
paok1235;Pa'o Karen;none;yes;Eurasia;20.13;97.36;Sino-Tibetan;sino1245;alive;ok;AGR;560740;1500000
para1311;Guaran?¡;green;no;South America;-25.60551;-57.08816;Tupian;tupi1275;alive;ok;AGR;4850000;4850000
pear1247;Pear;none;yes;Eurasia;13.593;105.028;Austroasiatic;aust1305   ;alive;ok;NA;1670;250
peve1243;Lame (Peve);none;yes;Africa;9.16111;14.441;Afro-Asiatic;afro1255;alive;ok;AGR;35720;35000
phai1238;Prai;none;yes;Eurasia;19.0383;101.218;Austroasiatic;aust1305   ;alive;ok;AGR;35000;40000
phon1246;Phong;none;yes;Eurasia;19.9622;104.088;Austroasiatic;aust1305   ;alive;ok;NA;1000;30700
pila1245;Pilag?í;none;yes;South America;-25.0058;-60.1537;Guaicuruan;guai1249;alive;ok;HG;4000;4000
pile1238;Pileni;green;no;Papunesia;-10.173335;166.247188;Austronesian;aust1307;alive;ok;AGR;1660;1700
plat1254;Malagasy;none;yes;Africa;-20;47;Austronesian;aust1307;alive;ok;AGR;7528900;7528900
polc1243;Polci;none;yes;Africa;10.0258;9.53362;Afro-Asiatic;afro1255;alive;ok;NA;22000;22000
poli1260;Polish;none;yes;Eurasia;51.84;18.63;Indo-European;indo1319;alive;ok;AGR;39990670;39700000
poli1260;Polish;none;yes;Eurasia;52.237892;20.994015;Indo-European;indo1319;alive;ok;AGR;39990670;39700000
poli1260;Polish;none;yes;Eurasia;51.8439;18.6255;Indo-European;indo1319;alive;ok;AGR;39990670;39700000
port1283;Portuguese;none;yes;Eurasia;39.91;-8.1;Indo-European;indo1319;alive;ok;AGR;10000000;10300000
port1283;Portuguese;none;yes;Eurasia;38.708043;-9.135132;Indo-European;indo1319;alive;ok;AGR;10000000;10300000
prus1238;Old Prussian;none;yes;Eurasia;54.436292;19.900799;Indo-European;indo1319;old;ok;AGR;0;0
prus1238;Old Prussian;none;yes;Eurasia;52.394;14.757;Indo-European;indo1319;old;ok;AGR;0;0
psik1239;Higi Kamale;green;no;Africa;10.677;13.569;Afro-Asiatic;afro1255;alive;ok;AGR;52500;52500
puel1244;G??n??na K??ne;none;yes;South America;-42.223;-68.666;Puelche;puel1244;just_extinct;ok;AGR;0;0
puin1248;Puinave;green;no;South America;3.92974;-67.6886;Puinave;puin1248;alive;ok;AGR;2880;3000
pume1238;Yaruro;none;yes;South America;7.10677;-67.5996;Pume;pume1238;alive;ok;HG;5840;7900
pura1258;Blagar  Pura;none;yes;Papunesia;-8.2829;124.3307;Timor-Alor-Pantar;timo1261;alive;ok;NA;NA;NA
puta1243;West Margi;none;yes;Africa;10.83854;12.99521;Afro-Asiatic;afro1255;alive;ok;NA;50;50
qaua1234;Qau Kelao;none;yes;Eurasia;26.155438;106.16455;Tai-Kadai;taik1256;alive;ok;AGR;2000;2000
qawa1238;Qawasqar;green;no;South America;-49.303195;-74.707536;Kawesqar;kawe1237;alive;ok;HG;12;7
qawa1238;Qawasqar;green;no;South America;-49.303195;-74.707536;Kawesqar;kawe1237;alive;ok;HG;12;7
qili1234;Qiliqiao;none;yes;Eurasia;25.6553283;100.1709288;Sino-Tibetan;sino1245;alive;ok;NA;NA;NA
rapa1244;Rapa Nui;none;yes;Papunesia;-27.113;-109.342;Austronesian;aust1307;alive;ok;AGR;3390;5000
rett1240;Reta  Hula;none;yes;Papunesia;-8.2125;124.4081;Timor-Alor-Pantar;timo1261;alive;ok;NA;800;800
rett1240;Reta  Pura;none;yes;Papunesia;-8.3224;124.3543;Timor-Alor-Pantar;timo1261;alive;ok;NA;800;800
rett1240;Reta  Ternate;none;yes;Papunesia;-8.2089;124.3677;Timor-Alor-Pantar;timo1261;alive;ok;NA;800;800
riri1237;Ririo;none;yes;Papunesia;-6.88927;156.92;Austronesian;aust1307;alive;ok;NA;79;18
rois1241;Ro'is Amarasi;none;yes;Papunesia;-10.291326;123.856114;Austronesian;aust1307;alive;ok;NA;NA;NA
roma1327;Romanian;none;yes;Eurasia;46.39;24.23;Indo-European;indo1319;alive;ok;AGR;23351080;23800000
roma1327;Romanian;none;yes;Eurasia;46;25;Indo-European;indo1319;alive;ok;AGR;23351080;23800000
roma1327;Romanian;none;yes;Eurasia;44.427511;26.086373;Indo-European;indo1319;alive;ok;AGR;23351080;23800000
roma1327;Romanian;none;yes;Eurasia;46.3913;24.2256;Indo-European;indo1319;alive;ok;AGR;23351080;23800000
rong1269;Rongga;none;yes;Papunesia;-8.85;120.71;Austronesian;aust1307;alive;ok;AGR;2120;4000
rotu1241;Rotuman;green;no;Papunesia;-12.503921;177.0836;Austronesian;aust1307;alive;ok;AGR;9000;9000
rotu1241;Rotuman;green;no;Papunesia;-12.5008;177.066;Austronesian;aust1307;alive;ok;AGR;9000;9000
rovi1238;Roviana;none;yes;Papunesia;-8.20493;157.408;Austronesian;aust1307;alive;ok;AGR;9870;9900
ruma1248;Rumai;none;yes;Eurasia;23.6404;97.3172;Austroasiatic;aust1305   ;alive;ok;AGR;139000;139000
rumb1240;Moronene  Rumbia;green;no;Papunesia;-4.747008;122.011626;Austronesian;aust1307;alive;ok;NA;NA;NA
russ1263;Russian;none;yes;Eurasia;57.6;39.8;Indo-European;indo1319;alive;ok;AGR;143553950;150000000
russ1263;Russian;none;yes;Eurasia;55.677584;37.64843;Indo-European;indo1319;alive;ok;AGR;143553950;150000000
russ1263;Russian;none;yes;Eurasia;59;50;Indo-European;indo1319;alive;ok;AGR;143553950;150000000
rutu1240;Rutul;none;yes;Eurasia;41.62;47.32;Nakh-Daghestanian;nakh1245;alive;ok;AGR;29510;36400
rutu1240;Rutul;none;yes;Eurasia;41.6187;47.3244;Nakh-Daghestanian;nakh1245;alive;ok;AGR;29510;36400
saaa1240;Sa'a (1);none;yes;Papunesia;-9.60258;161.467;Austronesian;aust1307;alive;ok;NA;11500;12000
same1240;Samei;none;yes;Eurasia;24.7859;99.9217;Sino-Tibetan;sino1245;alive;ok;NA;20000;20000
samp1253;Cia-Cia  Mambulu;none;yes;Papunesia;-5.627895;122.705244;Austronesian;aust1307;alive;ok;NA;NA;NA
sana1298;Sanapan?í (Enlhet dialect);none;yes;South America;-22.49;-58.38;Lengua-Mascoy;leng1261;alive;ok;HG;980;980
sans1269;Sanskrit;none;yes;Eurasia;23.511415;76.28612;Indo-European;indo1319;alive;ok;AGR;2950;2950
sans1269;Sanskrit;none;yes;Eurasia;20;77;Indo-European;indo1319;alive;ok;AGR;2950;2950
sara1340;Saramaccan;none;yes;South America;4.5;-55.5;Indo-European;indo1319;alive;ok;AGR;26000;90000
sarr1247;Sar;none;yes;Papunesia;-8.339566;124.199359;Timor-Alor-Pantar;timo1261;alive;ok;NA;NA;NA
savo1255;Savosavo;green;no;Papunesia;-9.12853;159.814;Savosavo;savo1255;alive;ok;AGR;2420;2400
sawa1247;Sawai;green;no;Papunesia;0.480578;127.940678;Austronesian;aust1307;alive;ok;NA;12000;12000
sawa1247;Sawai;green;no;Papunesia;0.51;128.09;Austronesian;aust1307;alive;ok;NA;12000;12000
sawi1256;Sawila;green;no;Papunesia;-8.29105;125.078;Timor-Alor-Pantar;timo1261;alive;ok;AGR;3000;3000
sawi1256;Sawila;green;no;Papunesia;-8.3433;125.0922;Timor-Alor-Pantar;timo1261;alive;ok;AGR;3000;3000
saya1246;Seya;none;yes;Africa;9.69441;9.71748;Afro-Asiatic;afro1255;alive;ok;AGR;1640;300000
seka1247;Sekar;none;yes;Papunesia;-2.66;132.47;Austronesian;aust1307;alive;ok;NA;450;450
selk1253;Northern Selkup;none;yes;Eurasia;59.94;82.3;Uralic;ural1272;alive;check;HG;1023;1023
selk1253;Selkup;none;yes;Eurasia;59.9409;82.3004;Uralic;ural1272;alive;check;HG;1023;1023
seri1257;Seri;green;no;North America;28.9877;-112.384;Seri;seri1257;alive;ok;HG;720;720
sese1246;Seychelles Creole;none;yes;Africa;-4.75;55.5;Indo-European;indo1319;alive;ok;AGR;72700;73000
shan1274;rGyalrong (Jinchuan Erkai);none;yes;Eurasia;31.464691;101.341027;Sino-Tibetan;sino1245;alive;ok;AGR;4100;4100
shan1277;Shan;none;yes;Eurasia;21.5995;98.0342;Tai-Kadai;taik1256;alive;ok;AGR;3295000;3300000
shee1238;She;none;yes;Eurasia;26.264261;110.096988;Hmong-Mien;hmon1336;alive;ok;AGR;910;910
sher1255;Tibetan (Sherpa);none;yes;Eurasia;27.674;86.9994;Sino-Tibetan;sino1245;alive;ok;AGR;86200;170000
ship1254;Shipibo-Conibo;none;yes;South America;-7.17105;-74.8219;Pano-Tacanan;pano1259;alive;ok;HG;26000;26000
sich1238;Nosu;none;yes;Eurasia;28.1947;102.121;Sino-Tibetan;sino1245;alive;ok;AGR;2000000;2000000
sika1261;Sikaiana;green;no;Papunesia;-8.378194;162.72952;Austronesian;aust1307;alive;ok;AGR;730;730
sika1262;Sika  Hewa;green;no;Papunesia;-8.595056;122.707028;Austronesian;aust1307;alive;ok;AGR;175000;175000
simb1256;Simbo;none;yes;Papunesia;-8.26947;156.541;Austronesian;aust1307;alive;ok;NA;2700;2700
siom1237;Muna  Siompu;none;yes;Papunesia;-5.65589;122.529426;Austronesian;aust1307;alive;ok;NA;NA;NA
siri1273;Sirion??;green;no;South America;-15.5298;-63.9688;Tupian;tupi1275;alive;ok;HG;400;500
siri1273;Sirion??;green;no;South America;-15.5298;-63.9688;Tupian;tupi1275;alive;ok;HG;400;500
situ1238;rGyalrong (Ganzi Danba Badi Munashan);none;yes;Eurasia;31.060903;101.855001;Sino-Tibetan;sino1245;alive;ok;AGR;37500;37500
skol1241;Skolt Sami;none;yes;Eurasia;68.83;29.72;Uralic;ural1272;alive;check;AGR;420;420
slov1268;Slovene;none;yes;Eurasia;46.25;14.78;Indo-European;indo1319;alive;ok;AGR;1909050;2400000
slov1268;Slovene;none;yes;Eurasia;46.050593;14.50823;Indo-European;indo1319;alive;ok;AGR;1909050;2400000
slov1269;Slovak;none;yes;Eurasia;48.55;18.78;Indo-European;indo1319;alive;ok;AGR;5019950;6000000
somr1240;Samre;none;yes;Eurasia;12.243;103.139;Austroasiatic;aust1305   ;alive;ok;AGR;4000;4100
sout1528;Serbo-Croatian;none;yes;Eurasia;44.15;18.81;Indo-European;indo1319;alive;ok;AGR;24000000;24000000
sout2674;Southern Sami;none;yes;Eurasia;64.25;12.6;Uralic;ural1272;alive;check;AGR;600;600
sout2723;Yi (Mojiang);none;yes;Eurasia;24.41;103.43;Sino-Tibetan;sino1245;alive;ok;AGR;210000;210000
sout2728;Southern Qiang;green;no;Eurasia;31.32;103.23;Sino-Tibetan;sino1245;alive;ok;AGR;81300;81000
sout2741;Southern Kam;none;yes;Eurasia;25.8874;109.222;Tai-Kadai;taik1256;alive;ok;AGR;1000000;1000000
sout2746;Southern Tai (Songkhla variety);none;yes;Eurasia;6.85668;99.7031;Tai-Kadai;taik1256;alive;ok;AGR;4500000;4500000
sout2750;Southern Yukaghir;none;yes;Eurasia;65.75;150.83;Yukaghir;yuka1259;alive;ok;HG;30;50
sout2754;Qiandong  South;green;no;Eurasia;25.520166;108.779365;Hmong-Mien;hmon1336;alive;ok;AGR;500000;500000
sout2896;Painara  Lerek;none;yes;Papunesia;-8.522488;123.546281;Austronesian;aust1307;alive;ok;NA;7000;7000
sout2898;Tetun  Suai;none;yes;Papunesia;-9.314842;125.255396;Austronesian;aust1307;alive;ok;NA;NA;NA
sout3210;Mangdi;none;yes;Eurasia;23.5;99.33;Sino-Tibetan;sino1245;alive;ok;NA;3000;3000
stan1288;Spanish;none;yes;Eurasia;42.25;-3.7;Indo-European;indo1319;alive;check;AGR;46900000;46900000
stan1288;Spanish;none;yes;Eurasia;40.416881;-3.703482;Indo-European;indo1319;alive;check;AGR;46900000;46900000
stan1288;Spanish;none;yes;Eurasia;40.4414;-1.11788;Indo-European;indo1319;alive;check;AGR;46900000;46900000
stan1289;Catalan;none;yes;Eurasia;41.45;1.57;Indo-European;indo1319;alive;ok;AGR;11530160;5100000
stan1289;Catalan;none;yes;Eurasia;41.379225;2.179642;Indo-European;indo1319;alive;ok;AGR;11530160;5100000
stan1289;Catalan;none;yes;Eurasia;41.453;1.569;Indo-European;indo1319;alive;ok;AGR;11530160;5100000
stan1290;French;bruise;yes;Eurasia;48;2;Indo-European;indo1319;alive;ok;AGR;67838450;68014000
stan1290;French;bruise;yes;Eurasia;48.854451;2.347857;Indo-European;indo1319;alive;ok;AGR;67838450;68014000
stan1293;English;none;yes;Eurasia;53;-1.01;Indo-European;indo1319;alive;ok;AGR;58100000;67886004
stan1293;English;none;yes;Eurasia;52;-1.01;Indo-European;indo1319;alive;ok;AGR;58100000;67886004
stan1293;English;none;yes;Eurasia;51.497728;-1.100059;Indo-European;indo1319;alive;ok;AGR;58100000;67886004
stan1295;German;none;yes;Eurasia;52.27;10.5;Indo-European;indo1319;alive;ok;AGR;90294110;76540740
stan1295;German;none;yes;Eurasia;52.520822;13.409092;Indo-European;indo1319;alive;ok;AGR;90294110;76540740
stan1295;German;none;yes;Eurasia;48.649;12.4676;Indo-European;indo1319;alive;ok;AGR;90294110;76540740
stan1318;Standard Arabic;none;yes;Eurasia;27.96;43.85;Afro-Asiatic;afro1255;written_only;check;AGR;0;0
stan1318;Standard Arabic;none;yes;Eurasia;27;43;Afro-Asiatic;afro1255;written_only;check;AGR;0;0
suii1243;Sui;green  unripe;no;Eurasia;24.0488;106.563;Tai-Kadai;taik1256;alive;ok;AGR;200120;300000
sunw1242;Sunwar;none;yes;Eurasia;27.5201;86.2476;Sino-Tibetan;sino1245;alive;ok;AGR;40000;37898
suoy1242;Kasong;none;yes;Eurasia;11.936;104.136;Austroasiatic;aust1305   ;alive;ok;AGR;930;860
swah1253;Swahili;none;yes;Africa;-6.5;39;Atlantic-Congo;atla1278  ;alive;ok;AGR;787630;16010110
swed1254;Swedish;none;yes;Eurasia;59.8;17.39;Indo-European;indo1319;alive;ok;AGR;8311739;10000000
swed1254;Swedish;none;yes;Eurasia;59.73823;17.438718;Indo-European;indo1319;alive;ok;AGR;8311739;10000000
swed1254;Swedish;none;yes;Eurasia;59.800634;17.389526;Indo-European;indo1319;alive;ok;AGR;8311739;10000000
taba1259;Tabasaran (Northern dialect Khanag subdialect);none;yes;Eurasia;42.0198;47.8379;Nakh-Daghestanian;nakh1245;alive;ok;AGR;128900;126900
taca1256;Tacana;green;no;South America;-13.39249;-68.04056;Pano-Tacanan;pano1259;alive;ok;HG;1820;1800
tain1252;Dehong;none;yes;Eurasia;21.7837;99.722;Tai-Kadai;taik1256;alive;ok;AGR;647400;650000
taki1248;Takia;none;yes;Papunesia;-4.66667;146;Austronesian;aust1307;alive;ok;AGR;45000;40000
tali1259;Talise;none;yes;Papunesia;-9.76764;160.231;Austronesian;aust1307;alive;ok;AGR;12500;13000
tami1289;Tamil;none;yes;Eurasia;10.52;78.83;Dravidian;drav1251;alive;ok;HG;65675200;75000000
tami1289;Tamil;none;yes;Eurasia;10.520219;78.825989;Dravidian;drav1251;alive;ok;HG;65675200;75000000
tana1283;Sika  Tana Ai;none;yes;Papunesia;-8.599602;122.619438;Austronesian;aust1307;alive;ok;NA;NA;NA
tang1353;Tangko;none;yes;Papunesia;-5.13343;140.269;Nuclear Trans New Guinea;nucl1709;alive;ok;NA;100;100
tari1263;Tarifiyt Berber;green  raw;no;Africa;34.5;-4;Afro-Asiatic;afro1255;alive;ok;AGR;1700000;1700000
tata1255;Tatar;sky;yes;Eurasia;55;50;Turkic;turk1311;alive;ok;AGR;6496600;5200000
tean1237;Buma;none;yes;Papunesia;-11.6752;166.868;Austronesian;aust1307;alive;ok;AGR;520;800
tehu1242;Tehuelche;none;yes;South America;-47.5796;-68.3235;Chonan;chon1288;alive;ok;HG;4;4
