glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
honi1244	23.2074	101.886	101.886	221.278048340548	4.67126040100016	215.818181818182	218.095238095238	215.318181818182	213.761904761905	221.272727272727	226.571428571429	228.636363636364	225.380952380952	222.75	222.333333333333	223.636363636364	221.761904761905
xish1235	24.8709	100.711	100.711	220.433152958153	4.02950904397352	215.772727272727	217.761904761905	215.714285714286	213.904761904762	220.5	225	226.818181818182	224.619047619048	221.7	220.380952380952	222.454545454545	220.571428571429
azha1235	23.9	104.15	104.15	220.08740981241	4.83366964192584	213.181818181818	216.904761904762	214.545454545455	212.666666666667	217.636363636364	224.090909090909	226.454545454545	224	222.8	223.619047619048	223.863636363636	221.285714285714
phuz1235	23.05	103.4	103.4	221.014213564214	4.84670804934614	214.681818181818	217.809523809524	215	213.428571428571	220.227272727273	226.136363636364	228.363636363636	225.190476190476	222.9	222.952380952381	223.909090909091	221.571428571429
luqu1238	25.48	102.48	102.48	221.32316017316	4.77766271643112	215.363636363636	218.095238095238	215.590909090909	213.52380952381	220.227272727273	225.52380952381	227.666666666667	226.666666666667	224.8	223.190476190476	224.181818181818	221.047619047619
kuan1249	26.45	103.33	103.33	220.761255411255	5.24686403507161	213.863636363636	217.285714285714	214.545454545455	212.428571428571	218.681818181818	224.681818181818	227.590909090909	226.25	223.95	224	225	220.857142857143
xinp1238	24.408	102.456	102.456	220.951875901876	4.67514869082015	215.272727272727	217.8	215.285714285714	213.238095238095	220.681818181818	225.857142857143	227.863636363636	225.666666666667	223.3	221.904761904762	223.409090909091	221.142857142857
hlep1236	23.591	103.733	103.733	221.014213564214	4.84670804934614	214.681818181818	217.809523809524	215	213.428571428571	220.227272727273	226.136363636364	228.363636363636	225.190476190476	222.9	222.952380952381	223.909090909091	221.571428571429
nort3298	26.91	98.94	98.94	229.671861471861	8.68550649870996	217.5	226.809523809524	219.727272727273	216.095238095238	223.333333333333	230.272727272727	235.136363636364	237.285714285714	238.9	239.190476190476	237.954545454545	233.857142857143
lawu1238	24.133878	101.498795	101.498795	220.951875901876	4.67514869082015	215.272727272727	217.8	215.285714285714	213.238095238095	220.681818181818	225.857142857143	227.863636363636	225.666666666667	223.3	221.904761904762	223.409090909091	221.142857142857
sout2722	22.87312	103.306087	103.306087	219.825757575758	4.31971055703483	213.5	217.809523809524	215.045454545455	213.095238095238	218.5	224.333333333333	226.5	223.238095238095	220.5	220.571428571429	222.863636363636	221.952380952381
limi1243	24.469	100.073	100.073	220.433152958153	4.02950904397352	215.772727272727	217.761904761905	215.714285714286	213.904761904762	220.5	225	226.818181818182	224.619047619048	221.7	220.380952380952	222.454545454545	220.571428571429
kath1251	24.2	105.1	105.1	217.353553391053	7.54949963206355	204.863636363636	216.095238095238	210.772727272727	203.238095238095	214.047619047619	220.727272727273	224.045454545455	223.15	222.4	223.904761904762	224.045454545455	220.952380952381
naaa1244	21.2701	100.214	100.214	222.294173881674	4.30230423625112	218.136363636364	220.047619047619	217.090909090909	215.571428571429	223.636363636364	228.363636363636	229.818181818182	225.809523809524	222.5	221.333333333333	222.272727272727	222.95
west1506	24.73	98.9	98.9	220.822168109668	3.72936916966229	216.136363636364	218.857142857143	216.545454545455	214.666666666667	220.181818181818	225.095238095238	226.333333333333	224.571428571429	222.05	220.571428571429	223.190476190476	221.666666666667
lako1247	46.3699	-103.95	-103.95	174.320815295815	46.8978535612785	107.954545454545	169.142857142857	122.636363636364	105.857142857143	129.318181818182	164.045454545455	208.272727272727	215.666666666667	218.8	220.571428571429	217.727272727273	211.857142857143
